job_id,memory_GB,network_log10_MBps,local_IO_log10_MBps,NFS_IO_log10_MBps,failed
jobID776834,7.4117,3.0143,-0.4864,-3.0000,0
jobID1383430,23.7090,3.2285,-0.4217,-3.0000,0
jobID2523264,21.4719,3.0776,-0.8307,1.5905,0
jobID1970477,12.4800,2.0527,-0.8765,0.4157,0
jobID2491140,15.8999,-0.2038,1.0764,-3.0000,0
jobID2047054,15.8050,3.1287,0.4675,0.2411,0
jobID196903,7.4147,1.4223,-1.2637,1.9301,0
jobID287893,7.3701,-1.8465,-0.2276,-3.0000,0
jobID625119,115.2122,-0.6637,0.1558,-3.0000,0
jobID1292444,65.1248,-1.6463,0.9432,-3.0000,0
jobID869624,8.1216,0.6758,-0.2239,-1.2094,0
jobID187856,7.2047,2.6307,-1.3149,-3.0000,0
jobID1114737,24.1236,0.1646,-0.2249,0.0248,0
jobID2564517,18.3599,2.9524,-1.3692,-3.0000,0
jobID674605,7.1291,-0.0669,0.0584,-3.0000,0
jobID2978288,9.8857,2.6916,-0.5748,1.7533,0
jobID827087,44.9660,-0.4721,-0.0461,-0.9672,0
jobID1276074,21.0470,-1.8258,0.4996,-3.0000,0
jobID1517768,175.1917,3.0456,0.2894,-3.0000,0
jobID492089,14.9117,2.9407,-0.9059,-3.0000,0
jobID1145786,74.9423,3.4029,-0.9588,-3.0000,1
jobID463412,14.6327,1.1314,-0.3484,-3.0000,0
jobID2176939,22.1949,2.4516,-0.1396,-2.0231,0
jobID935742,62.9312,3.1893,0.0487,-1.9325,0
jobID3176251,4.9076,0.1138,0.1604,-3.0000,1
jobID3142751,24.2171,2.8037,-0.4184,1.8805,0
jobID1398304,44.4951,3.0888,-0.5799,-3.0000,0
jobID1724383,24.8091,0.1325,-0.0182,-0.0038,0
jobID2486465,7.3843,3.3113,-1.2873,-3.0000,0
jobID1788897,17.6830,2.6223,-0.6415,-2.9828,0
jobID1537469,7.4839,2.2289,-0.8571,0.0250,0
jobID929461,25.3735,0.3667,0.2000,0.2299,0
jobID159603,7.3028,-1.1822,-0.6089,-3.0000,0
jobID1023500,64.3711,2.9834,-0.5671,1.9260,0
jobID3636388,36.5227,-1.3199,0.9725,-2.9137,0
jobID3443357,4.9781,0.5743,0.5045,-3.0000,1
jobID300365,22.6301,-1.9670,0.5902,-3.0000,0
jobID2667847,13.0270,2.6369,-0.9811,0.2888,0
jobID3549500,5.0623,-1.6892,-0.8712,-3.0000,0
jobID52401,18.6398,1.2993,0.1618,1.0273,1
jobID440361,7.3937,0.1202,-0.7618,-3.0000,0
jobID1737165,7.4491,0.4319,-0.3085,-1.2937,0
jobID1791748,30.0638,2.7181,-0.2881,1.4954,0
jobID3316116,10.0150,2.7672,-0.8958,1.1221,0
jobID702992,38.6667,-0.3171,0.3437,-3.0000,0
jobID2734749,5.0420,2.6138,-1.2375,-2.5720,0
jobID3101147,5.1061,0.5959,0.7013,-3.0000,1
jobID2107091,7.7962,-1.2983,-0.8869,-1.5640,0
jobID1463194,7.8187,2.8474,0.3476,-1.6464,0
jobID833714,11.2738,-0.5650,-0.8555,-3.0000,0
jobID3385007,5.0761,2.8823,0.3182,-1.6245,0
jobID609227,22.5307,3.4371,-0.5990,-3.0000,0
jobID1508013,8.1564,2.4145,-0.9323,0.9568,0
jobID713363,29.5794,1.4068,0.0346,-3.0000,0
jobID2158034,7.2305,0.2428,0.6882,-2.4127,0
jobID74429,30.2487,3.5542,0.3627,-3.0000,0
jobID2250270,32.8833,0.8561,0.2994,-3.0000,0
jobID2408133,12.2620,-0.8879,-0.6618,-1.6023,0
jobID733100,14.8724,3.3991,-0.9019,-0.9145,0
jobID2231153,10.2093,2.8821,0.2886,-1.6224,0
jobID273340,116.2473,1.6010,0.1513,-2.3584,0
jobID425838,22.4021,3.0347,-0.8115,-3.0000,0
jobID1546426,15.5754,-0.8953,0.2201,-3.0000,1
jobID1970234,23.7273,3.1780,-0.3404,-3.0000,0
jobID455174,7.5935,0.4748,-0.8735,-3.0000,0
jobID2288004,8.2124,-0.1385,-0.4561,-0.4217,0
jobID471984,118.4066,0.7419,0.2741,0.7134,0
jobID3178216,5.0133,0.5934,0.6807,-3.0000,1
jobID3604877,12.6558,-2.2341,-1.4756,-3.0000,0
jobID2216741,20.1372,-1.7957,0.6569,-3.0000,0
jobID2173991,44.4434,-0.3783,0.8209,-3.0000,0
jobID249205,7.5345,3.0155,-0.4867,-3.0000,0
jobID673436,37.5117,2.9526,-0.6062,-3.0000,0
jobID1779184,7.8854,2.3518,-1.3003,-1.9224,0
jobID2075230,11.2563,0.5505,0.4566,0.0598,0
jobID1853415,41.7016,2.6679,-0.2508,1.5886,0
jobID366017,30.3393,-1.4831,-0.3497,-3.0000,0
jobID1584847,19.7791,-0.1305,-0.2087,-0.1697,0
jobID1439766,9.6018,0.4334,0.0467,-0.0138,0
jobID1990847,26.3069,-1.0796,-0.8974,0.5000,0
jobID648804,15.8422,0.9532,1.0517,-3.0000,0
jobID825227,7.5353,0.5991,0.8589,-3.0000,0
jobID1583841,24.7494,-1.6618,0.1768,-3.0000,0
jobID569527,15.3940,3.1559,-0.7874,-0.5227,1
jobID828747,29.8635,2.7632,-0.6034,1.5209,0
jobID2393517,9.9267,0.5352,-0.4965,-0.0476,0
jobID1569235,22.8587,2.9984,-0.7330,-3.0000,0
jobID1482864,44.3050,-1.6528,-0.9463,-1.9602,0
jobID3024248,7.6938,0.7575,0.2295,-0.6329,0
jobID925261,19.4241,1.4990,-0.8643,-1.0501,0
jobID2274157,89.7888,3.0085,0.1048,-3.0000,0
jobID3178736,5.2755,1.1788,0.6671,-3.0000,0
jobID1190430,7.6316,2.2961,-0.7088,-0.1000,0
jobID1018303,20.0755,-1.6243,-0.6650,-3.0000,0
jobID1273187,15.1857,2.0880,-0.3701,0.7852,0
jobID1448556,319.4431,2.4717,0.9179,1.1338,1
jobID1667323,9.9218,0.4796,0.3360,0.1804,0
jobID1758519,62.7556,-1.0744,-0.1104,-2.9665,0
jobID1746328,15.9645,2.9205,-0.8522,2.1412,0
jobID1976263,20.0231,-1.7461,0.5588,-3.0000,0
jobID2974215,12.4983,2.2873,-1.0668,1.2298,0
jobID1869313,15.2341,-2.0976,0.3473,-3.0000,0
jobID1533885,16.8952,0.5016,0.1837,-0.0195,0
jobID1274519,25.6757,3.0746,-0.5048,-3.0000,0
jobID186073,14.5732,2.6273,0.2887,-1.8276,0
jobID3260210,42.3925,-1.3276,1.0573,-2.9175,0
jobID1652146,7.9470,1.2988,0.9209,-3.0000,0
jobID1920772,9.8403,0.5962,0.4211,0.0405,0
jobID856362,32.6612,1.3767,1.0064,-3.0000,0
jobID1693924,25.0936,3.2338,-1.1938,1.6926,0
jobID1596533,7.7780,2.8702,0.3435,-1.6245,0
jobID554859,30.4352,1.9731,1.2427,-3.0000,0
jobID2360304,24.5595,1.9386,-0.4657,-2.9186,0
jobID1722179,9.8719,-1.9532,-0.5449,-3.0000,0
jobID72464,7.4849,-0.3689,-1.4576,-3.0000,0
jobID3540101,4.9140,2.3431,-0.9453,-2.4353,0
jobID398666,7.2926,-0.8416,-0.8348,-0.5906,0
jobID2661981,5.0506,2.1364,-0.7538,-2.3882,0
jobID3084704,5.1497,0.5879,0.6343,-3.0000,1
jobID2339499,18.4663,1.2873,0.4377,0.9073,1
jobID305477,14.7115,2.9852,-0.4110,-3.0000,0
jobID1279251,9.6719,0.0178,-0.1668,-3.0000,0
jobID96981,233.4736,-0.7193,0.4848,-3.0000,0
jobID3372368,32.1880,-1.2961,0.9820,-2.9002,0
jobID192328,28.9295,3.1949,-0.6794,1.5580,0
jobID1570885,76.6350,3.7212,0.1247,-3.0000,0
jobID2128852,80.3651,2.4794,0.0906,2.4738,0
jobID990513,34.3368,2.4368,-1.0583,2.4213,0
jobID2002230,9.8932,0.4668,0.2828,-0.0191,0
jobID2300835,19.7288,2.9397,-0.5326,-3.0000,0
jobID2579462,5.1028,2.5437,-1.0774,-2.5886,0
jobID694372,7.3462,-0.0416,-0.9170,-3.0000,0
jobID514025,18.3114,3.7302,-0.6802,-3.0000,1
jobID1723293,9.8200,0.7248,0.7707,0.4196,0
jobID3374090,4.9954,2.8946,0.3259,-1.6128,0
jobID3088012,5.0562,0.1123,0.2135,-3.0000,1
jobID2964244,42.2654,3.8253,-1.1914,-0.5622,0
jobID2159335,81.6157,3.4251,0.1360,-2.8124,0
jobID1518223,15.1966,3.0393,0.3261,-3.0000,0
jobID590142,14.2232,0.0212,1.4494,-3.0000,0
jobID686350,14.7564,-1.6894,0.0350,-3.0000,0
jobID2457368,21.5459,2.9605,-0.3873,-3.0000,0
jobID2066761,62.9760,0.7360,-0.1690,0.2072,1
jobID1284499,29.6571,2.6760,-0.6908,1.4436,0
jobID1184704,9.6547,-0.5923,-0.2691,-3.0000,0
jobID1918432,11.5978,0.4909,0.3927,-0.1274,0
jobID1995724,19.8850,3.0788,-0.6727,-3.0000,0
jobID327173,29.5033,2.7529,-0.7046,-3.0000,0
jobID253546,22.3706,3.6131,-0.2521,-3.0000,0
jobID2437143,19.6881,-0.0401,-0.4823,-0.0679,0
jobID3101460,4.9956,0.4654,0.5662,-3.0000,1
jobID1751247,7.7963,-0.4996,-0.5854,-0.5135,0
jobID2383449,43.6988,-1.2297,0.1067,-3.0000,0
jobID602740,7.3553,3.2343,0.6844,-1.2709,0
jobID1347571,9.6153,0.8719,0.0349,0.8465,0
jobID169481,14.6450,2.7817,-0.0925,-3.0000,0
jobID1757926,42.1449,3.0720,-0.0563,-3.0000,0
jobID654509,41.1105,0.7804,0.3469,0.4471,0
jobID139730,14.7464,2.7683,-1.0214,-1.5032,0
jobID1405178,8.2001,1.9160,-0.5061,-0.0787,0
jobID1594355,8.9139,-0.8880,-1.1061,-0.9167,0
jobID1494630,25.4919,0.3763,0.6465,-3.0000,0
jobID611743,18.5206,0.4782,0.7233,-1.9623,1
jobID187118,44.5139,-0.9060,1.5306,-3.0000,0
jobID829824,15.3974,1.2081,0.9624,-3.0000,0
jobID1265640,55.8201,3.1468,0.1339,-3.0000,0
jobID2728909,5.1963,2.6633,-1.4182,-2.5180,0
jobID2661534,4.9575,2.5419,-1.2278,-2.6614,0
jobID812620,76.5451,0.0638,0.2786,-3.0000,0
jobID2901251,9.9816,3.0663,-1.1269,-3.0000,0
jobID1020097,7.8717,1.1007,-0.4854,0.8734,0
jobID2788250,14.9940,1.5699,1.2383,0.0314,1
jobID414230,7.3658,2.1956,-1.1119,-1.0206,0
jobID1022222,21.8032,-0.0305,0.3315,-3.0000,0
jobID2234743,28.5832,-1.6206,-0.8667,-2.9972,0
jobID1429359,9.6932,0.6456,0.4087,-0.0101,0
jobID1826630,7.8658,0.0030,0.2440,-3.0000,0
jobID611187,7.5074,3.0187,-0.7875,-3.0000,0
jobID1814668,19.9756,1.5659,1.2060,-3.0000,0
jobID3007702,32.4721,-1.2581,0.9865,-2.9002,0
jobID389212,25.4357,-1.6337,-0.3650,-3.0000,0
jobID254899,22.2614,2.9172,-0.5049,-3.0000,0
jobID476960,7.8580,0.2656,0.7953,-3.0000,0
jobID2394572,9.7294,0.6885,-0.5196,0.3069,0
jobID3496319,5.1275,2.6257,-1.1762,-2.6298,0
jobID2078190,22.1530,3.1596,0.6183,-1.3535,0
jobID1001816,49.6898,1.8625,1.1252,-1.1430,1
jobID2235688,23.6220,2.2131,0.5997,2.4999,0
jobID2405756,15.8609,-1.0010,1.3908,-3.0000,1
jobID1546241,25.1711,-0.2830,0.2927,-3.0000,1
jobID549166,7.4387,-1.0128,-1.2319,-1.0771,0
jobID856005,14.8322,2.9967,-0.4972,-3.0000,1
jobID1312014,145.4823,1.5252,0.7136,-3.0000,0
jobID1405782,28.5503,-0.3443,-0.7523,-0.9578,0
jobID2975654,9.9254,0.2345,-0.4895,0.1286,0
jobID1034365,308.5877,3.2248,-0.7308,-2.9565,0
jobID3500622,5.0988,2.5605,-1.4389,-2.7573,0
jobID1791076,21.9096,0.9216,0.6645,-3.0000,0
jobID364557,15.4127,-1.7496,0.6853,-3.0000,0
jobID3545580,5.0293,2.6417,-1.2440,-0.6916,0
jobID1803288,64.1419,-1.3883,-0.5831,-2.9915,0
jobID734731,56.0707,0.5160,0.2175,0.3509,0
jobID2451430,9.6264,0.4301,0.3107,0.1292,0
jobID1457092,20.6682,-2.0165,0.0637,-3.0000,0
jobID1239936,7.7509,2.0734,-0.9439,-0.1044,0
jobID1607046,124.1922,3.8655,0.3134,-3.0000,0
jobID2351748,10.2520,1.6097,-0.1725,1.5841,0
jobID727665,7.4867,1.3918,-1.2416,0.8585,0
jobID1968781,73.9782,1.3801,-0.2754,-3.0000,0
jobID658852,14.9717,-0.5554,1.2281,-3.0000,0
jobID678812,58.4267,2.5824,0.5334,2.6081,0
jobID451013,7.3100,0.4625,0.7975,-3.0000,0
jobID2897247,15.0567,-1.1300,-0.8869,-3.0000,0
jobID573294,22.8456,3.3848,-0.7530,-3.0000,0
jobID1387252,33.5400,-0.1102,-0.2500,-3.0000,0
jobID883200,11.8953,0.5384,0.2751,0.0661,0
jobID2159864,20.3387,2.9643,-0.9278,-3.0000,0
jobID399141,7.0470,0.2410,-0.8453,0.3726,0
jobID2276289,63.0692,-1.3358,-0.2282,-2.9754,0
jobID982035,134.3207,-1.3598,0.7959,-3.0000,0
jobID694376,7.5073,-0.0452,-0.0306,-3.0000,0
jobID1551079,19.1444,-1.0844,0.3040,-3.0000,0
jobID1911404,10.0968,0.7432,0.6031,0.4386,0
jobID546066,29.4831,1.4381,1.2727,-3.0000,0
jobID3508212,15.6196,1.4368,1.0650,-3.0000,0
jobID388089,14.7714,-1.8475,0.6771,-3.0000,0
jobID705115,15.2731,-1.5061,-0.9986,-1.7901,0
jobID2021099,144.2459,2.3191,0.5460,1.5400,0
jobID913119,14.8036,1.5827,-0.9496,-3.0000,0
jobID1487406,24.7360,2.7745,-0.6934,0.1013,0
jobID1399794,54.8855,-0.5274,-0.2708,-2.9908,0
jobID2684699,4.9760,2.4748,0.0072,-3.0000,0
jobID2225356,10.2993,-2.1771,-0.7263,-3.0000,0
jobID553442,7.3898,0.8090,0.0672,-0.1966,1
jobID1174376,34.4312,3.1833,-0.6828,-3.0000,0
jobID830225,11.4374,-1.7290,-0.8051,-3.0000,0
jobID856445,7.2257,0.8009,0.2314,-0.6631,1
jobID1074471,89.9268,3.8160,-0.9485,-2.0422,0
jobID927166,147.6102,-1.0471,-0.2522,-3.0000,0
jobID2761703,10.0503,0.6607,-1.1149,1.1088,0
jobID311663,7.5421,2.9182,-0.4008,-3.0000,0
jobID1470169,19.2642,0.1022,-0.0686,-0.0389,0
jobID1396969,66.5457,3.8640,-0.5642,1.2182,0
jobID2736745,5.1386,2.6238,-1.0951,-0.8977,0
jobID304579,15.8415,-1.0494,1.0499,-3.0000,0
jobID2036540,7.6136,2.6140,-1.3454,-3.0000,0
jobID1172307,13.4017,-1.9158,-0.5843,-3.0000,0
jobID1255977,7.9770,1.9437,-1.1379,-0.1464,0
jobID1534034,10.1709,0.5099,0.2965,0.0293,0
jobID1442579,23.1819,3.1068,-0.6204,-3.0000,0
jobID676689,7.1694,-0.0483,-0.6841,-0.5974,0
jobID554526,22.6071,3.2428,-0.5621,-3.0000,0
jobID912996,7.5728,-1.1748,-1.1445,-1.5287,0
jobID1109858,18.7560,0.4611,0.4856,0.4090,0
jobID2126840,29.5191,3.4349,-0.2312,-0.3761,0
jobID2023767,159.7275,1.0445,0.5275,-3.0000,0
jobID1890218,40.7077,2.6837,-0.3031,1.7675,0
jobID1799285,28.7983,2.3802,-0.7397,0.7180,0
jobID3377154,15.0424,3.3536,-0.4167,-3.0000,1
jobID1290261,31.4204,3.2297,-0.3849,-3.0000,0
jobID2033148,30.8668,0.5566,-0.2309,-2.9975,0
jobID1165160,62.1596,1.4353,-0.0180,-3.0000,0
jobID405024,11.1102,-0.1842,-0.3449,-3.0000,0
jobID88222,15.4849,1.8654,0.3979,2.1767,0
jobID458018,76.7782,1.0165,0.2152,-3.0000,0
jobID1113949,62.5524,1.5949,1.1422,1.4089,0
jobID2074991,9.7826,0.4716,0.3091,-0.1155,0
jobID1278543,14.5356,0.0622,0.9271,-1.8472,0
jobID1573283,11.6950,0.5248,-0.2523,0.2363,0
jobID635404,14.6508,-1.3462,-0.5754,-3.0000,0
jobID802498,39.4772,-0.9349,0.4517,-3.0000,0
jobID683414,22.4120,3.0693,0.3073,-3.0000,0
jobID1438218,9.8532,0.5097,0.2624,0.4872,0
jobID1467465,22.7189,3.3993,-0.8492,-0.9436,1
jobID2074639,9.7036,0.3293,0.4735,-0.0474,0
jobID2965755,14.9822,-0.5981,-0.3821,-3.0000,0
jobID1750377,15.8166,-0.1113,1.0781,-3.0000,0
jobID1601551,381.8714,3.1663,1.3521,3.8540,0
jobID79019,19.1539,0.2437,-0.1670,-3.0000,0
jobID2069066,10.9060,0.2956,-0.0944,-3.0000,0
jobID2657305,9.9205,2.5074,-0.3659,-0.1775,0
jobID3509287,4.9679,0.1259,0.2041,-3.0000,1
jobID2267096,10.5425,2.7465,-1.2676,1.2803,0
jobID1554876,164.7799,-1.2421,-0.6141,-3.0000,0
jobID1605837,9.9563,0.6967,0.4558,0.6438,0
jobID3513539,5.3017,0.5077,0.5399,-3.0000,1
jobID2159850,152.5267,-0.1222,0.7999,-3.0000,0
jobID223668,29.7432,-0.9331,-0.4552,-1.5389,0
jobID1441848,9.7855,0.2867,0.2202,-0.0257,0
jobID1534812,9.7278,1.1926,0.6472,-2.5206,1
jobID282836,7.4247,1.5498,-0.7865,-0.7022,0
jobID444659,14.8796,3.6606,-0.9096,1.0319,0
jobID449357,59.5692,3.3876,0.1297,2.0558,0
jobID745336,7.2705,-0.7680,-0.9863,-0.2881,0
jobID680121,7.4968,-0.3929,-0.4471,-0.6752,0
jobID430634,30.1658,3.2034,-0.3614,-2.4239,0
jobID2315126,65.3491,0.1508,0.4793,-3.0000,0
jobID3088213,5.2333,0.1180,0.2572,-3.0000,1
jobID3086871,5.1150,0.5531,0.7201,-3.0000,1
jobID1269553,11.5445,2.5397,-1.2454,-3.0000,0
jobID1360735,24.1682,-1.0932,-0.9637,-1.2962,0
jobID2101880,21.0330,-0.2236,-0.4075,-1.5255,0
jobID1781566,15.5382,3.3847,-0.8789,-1.8030,0
jobID217180,7.6177,-1.1167,0.7230,-3.0000,1
jobID3168055,9.9763,2.7181,-1.1423,-3.0000,1
jobID1882384,10.1956,0.5105,0.0528,-3.0000,0
jobID1394974,16.2261,1.9143,-0.1178,-0.2084,0
jobID664780,7.3789,2.0609,-1.2869,0.6669,0
jobID2393686,9.8660,0.3852,-0.9987,0.0830,0
jobID1872452,20.0353,-0.8331,-0.0575,-1.5706,0
jobID365282,15.4002,3.1133,-0.3565,-3.0000,0
jobID833114,7.4219,-0.4277,-0.5421,-3.0000,0
jobID1367165,9.8463,2.4873,-0.7900,-3.0000,0
jobID422760,23.5532,0.2142,-0.7554,-2.3091,0
jobID899523,52.7455,0.1200,-0.0317,-0.0419,0
jobID702953,39.8581,-1.4065,0.1455,-3.0000,0
jobID184076,14.7353,0.6897,0.4387,0.2770,0
jobID1268158,20.3198,-1.7666,-1.1134,-3.0000,0
jobID3259711,34.0938,-1.0302,0.9669,-2.9240,0
jobID990782,44.6120,2.4714,-0.9389,2.4550,0
jobID3568327,73.5583,-1.1913,-0.1648,-3.0000,0
jobID804912,15.4202,3.5281,-0.4050,1.6934,0
jobID402854,30.3112,3.1629,0.7181,-2.4259,0
jobID2389315,68.6645,-2.4047,-1.4682,-3.0000,0
jobID66916,7.6432,-0.2970,-1.1400,-3.0000,0
jobID1668821,66.7046,-1.3663,-0.0349,-2.9862,0
jobID1854296,21.4159,2.9535,-0.2076,-3.0000,0
jobID1344094,10.3263,0.2912,0.3452,-0.0035,0
jobID451937,60.5331,2.0012,0.5943,1.9923,0
jobID261243,23.4833,-1.7741,-0.1447,-3.0000,0
jobID2454235,169.8942,2.7083,0.1386,0.1323,0
jobID2247223,44.1672,0.1759,0.4672,-2.2592,0
jobID1593502,24.5716,2.5412,-1.4510,-2.9976,1
jobID1587408,20.2125,-0.2515,-0.8047,-0.2775,0
jobID1003881,19.0193,-1.6989,0.6423,-3.0000,0
jobID1682208,44.7312,2.6299,-0.3088,-0.2651,0
jobID1439829,10.1049,0.4867,0.3606,0.0272,0
jobID708904,37.1961,-1.4098,0.8301,-3.0000,0
jobID1418231,20.7255,0.0386,-0.7337,0.0279,0
jobID494244,34.0698,1.8478,0.2460,1.9133,1
jobID3404867,12.0403,3.1086,-1.5580,-3.0000,0
jobID2072493,29.5151,3.4535,-0.9051,-3.0000,0
jobID3088078,5.0148,0.5894,0.6947,-3.0000,1
jobID1961940,9.5994,0.6583,-0.1877,-1.1622,0
jobID1002613,9.7829,1.1458,0.6293,-1.2456,1
jobID2660515,33.2770,2.6134,-1.1666,-2.7139,0
jobID1339424,36.7525,-0.3818,-1.0373,-2.0973,0
jobID534982,117.6071,2.1227,0.7893,-3.0000,1
jobID1684764,22.3884,0.3876,0.1290,-2.6935,1
jobID3433535,32.2320,-1.2980,0.9048,-2.9138,0
jobID3367820,12.8008,2.5883,0.0542,1.6124,0
jobID829673,117.9829,2.3784,0.3584,-3.0000,0
jobID2080023,166.9639,-0.8070,-0.2773,-3.0000,0
jobID2698352,12.5469,-0.0126,-1.0411,-1.5220,0
jobID706199,22.7833,-1.6606,-0.7417,-3.0000,0
jobID3044103,12.3831,0.2840,-0.7897,0.2652,0
jobID758452,7.4049,1.2418,0.6100,-0.2217,1
jobID360652,61.6063,2.3459,0.4115,2.0769,0
jobID402288,3.7074,-2.3622,-0.7833,-3.0000,0
jobID1642153,9.8181,1.7010,-0.6313,1.7295,0
jobID2662199,5.0289,2.6342,-1.2058,-2.6472,0
jobID3060498,12.6510,3.1444,-1.4847,-3.0000,0
jobID856595,7.3670,1.4423,0.1879,-3.0000,0
jobID2965745,14.9333,2.8747,-0.4852,0.6255,0
jobID419695,15.0883,-0.7635,-0.0885,-3.0000,0
jobID2736732,4.9456,2.5510,-1.1907,-2.6116,0
jobID1710989,88.8324,1.6535,0.1131,0.9958,0
jobID1727391,15.8186,1.9470,-0.5997,-2.9860,0
jobID1943209,7.5160,0.3518,-1.3434,-2.9726,0
jobID267775,7.2937,2.1698,-0.8595,-3.0000,0
jobID915135,7.2559,-0.3978,-0.6728,-0.6743,0
jobID1228816,56.2188,0.0940,-0.3262,-0.0441,0
jobID1190347,18.9598,-0.0891,-0.6425,-0.1151,0
jobID2849670,32.9762,-1.3620,-0.2797,-2.9937,0
jobID1721279,10.0533,1.1269,0.5763,-1.0549,0
jobID1818988,7.8066,2.4561,-0.0040,-2.0103,0
jobID383992,23.1049,3.4138,-0.6796,-0.4650,0
jobID1942582,7.2880,-0.5666,-0.8678,-0.8954,0
jobID87404,7.4417,0.0041,0.1098,-3.0000,0
jobID878500,9.6235,0.5142,0.5121,0.2158,0
jobID1119796,25.1253,1.3613,0.9407,-2.6364,1
jobID1254479,11.9586,-0.6023,-0.7755,-0.8436,0
jobID3507205,12.6897,2.6392,-0.5999,0.2902,0
jobID1174935,9.8224,0.6054,0.1121,-0.3517,0
jobID2401018,8.7363,0.7830,0.7945,-2.6522,0
jobID763653,15.6203,-1.0197,-0.3293,-3.0000,0
jobID1258032,8.1579,1.8313,-1.0871,-0.3124,0
jobID1115808,69.2972,3.7589,-0.8292,-2.9659,0
jobID2902647,9.9796,2.7444,-0.3996,-3.0000,0
jobID957782,27.7161,3.0349,-1.0063,2.5897,0
jobID2387309,16.4856,1.6011,-0.9481,-3.0000,0
jobID811351,22.3508,3.4144,0.0676,-3.0000,0
jobID1896564,16.0974,0.3109,0.5073,-2.9803,1
jobID3145106,42.2515,3.2854,-0.2893,-2.9944,0
jobID1916924,7.4402,-1.5079,1.0396,-3.0000,0
jobID2459348,31.7858,0.7071,-0.2365,-3.0000,0
jobID369767,11.4348,2.4945,-0.4626,2.2384,0
jobID2573396,12.4776,3.6222,-0.6698,-3.0000,0
jobID2408899,22.7620,-0.4824,-0.8210,-3.0000,0
jobID620738,24.9658,3.2244,-0.1935,0.2858,0
jobID1164094,31.5490,3.2349,-0.6851,-3.0000,0
jobID536847,22.2074,3.6222,-0.7390,-3.0000,0
jobID2031827,311.9114,2.0460,0.3870,-0.6788,0
jobID1334935,64.3577,-0.7828,0.1919,-1.2863,0
jobID1278533,19.2501,0.6370,-0.9807,0.7428,0
jobID1061985,20.0150,-1.8420,0.8264,-3.0000,0
jobID966933,43.3409,2.8310,-0.5717,-3.0000,0
jobID3512880,5.0723,0.1240,0.2149,-3.0000,1
jobID72297,31.1543,2.7207,0.3900,1.4691,0
jobID1347708,9.4415,0.6015,0.4190,-0.0213,0
jobID1697798,14.9108,-1.8140,-0.7818,-3.0000,0
jobID3642466,17.7194,3.7343,-1.3212,-3.0000,0
jobID1856283,9.8220,-0.7239,-0.2213,-1.3214,0
jobID880263,39.2989,2.1004,-0.3712,-3.0000,0
jobID582373,14.6196,-0.3717,-0.2226,-3.0000,0
jobID1137042,32.2132,2.2852,-0.3500,-3.0000,0
jobID1910443,15.5929,3.0621,-0.9921,-1.8445,0
jobID856643,7.5180,2.0502,-0.3464,-3.0000,0
jobID550210,7.3233,-0.7359,-1.3550,-0.2088,0
jobID2218574,7.9561,2.4872,-0.8187,-1.8785,0
jobID2685209,5.0439,2.5515,-1.0845,-3.0000,0
jobID723340,29.9405,2.7014,-0.6538,1.5345,0
jobID805036,52.4846,0.4587,1.1705,-2.7229,0
jobID1466284,19.3110,-2.0099,0.3311,-3.0000,1
jobID123150,29.2642,1.1313,-0.2023,2.4444,0
jobID469561,29.4600,1.0875,-0.2626,3.0688,0
jobID903823,29.1258,-1.4881,-0.4411,-2.9968,0
jobID2026094,15.5674,1.6889,-0.1919,-3.0000,0
jobID2112334,18.8401,0.0162,-0.3065,-0.1370,0
jobID1056159,31.1783,2.0490,0.0881,-3.0000,0
jobID554128,7.4111,-2.0664,-0.6768,-2.6902,1
jobID1897537,16.5092,2.5153,-0.8004,1.2834,0
jobID2153937,20.0448,2.7933,-1.0523,-3.0000,0
jobID853915,59.8138,2.6972,0.2987,2.6105,0
jobID1928919,10.7729,2.3084,-1.4550,-3.0000,0
jobID1681868,15.7952,2.8824,0.0021,-3.0000,0
jobID541821,44.6329,-0.4172,0.8434,-2.9571,0
jobID1008402,7.3352,1.0413,-0.2485,0.4601,0
jobID1735399,7.4353,2.5576,0.0663,-1.9182,0
jobID941732,31.4615,-0.8256,-0.7976,-3.0000,0
jobID1869845,20.9517,0.2448,0.5917,0.2299,0
jobID1228528,55.8337,0.1228,-0.6803,0.0855,0
jobID3544993,5.3012,2.8872,-1.8839,-3.0000,0
jobID814907,14.9127,0.3388,0.5309,-3.0000,0
jobID383435,8.1829,-0.2488,0.2545,-3.0000,0
jobID559992,11.2164,2.6284,-1.0850,0.3023,0
jobID2156250,96.2497,2.9573,0.8247,-3.0000,0
jobID1146003,7.5418,-0.3759,-1.2597,-0.3902,0
jobID2837294,12.6043,3.0752,-1.6455,-3.0000,0
jobID476368,23.0357,2.9879,-0.6089,-3.0000,0
jobID616792,18.4427,-2.1256,-0.3756,-3.0000,0
jobID2295012,45.9817,-1.7465,-0.6778,-3.0000,0
jobID1970260,12.2524,-0.1149,-0.6636,-0.3440,0
jobID179258,29.2333,3.0438,-0.5482,-3.0000,0
jobID562394,15.0308,-2.0550,-0.4836,-3.0000,0
jobID2097930,12.2478,2.8184,0.0284,1.0460,1
jobID1696699,7.8855,-2.0718,-0.2709,-3.0000,0
jobID284537,29.5695,1.2497,-0.3608,3.3510,0
jobID2277711,28.8887,-0.9125,1.3519,-3.0000,0
jobID775795,7.1928,0.0138,0.1113,-3.0000,0
